OTU_ID	1.T0	1.T1	1.T2	1.T3	1.T4	11.T0	11.T1	11.T2	11.T3	11.T4	13.T1	13.T2	13.T3	13.T4	15.T0	15.T1	15.T2	15.T3	15.T4	17.T1	17.T2	17.T3	17.T4	19.T1	19.T2	19.T3	19.T4	21.T0	21.T1	21.T2	21.T3	21.T4	22.T0	23.T1	23.T2	23.T4	25.T1	25.T2	25.T3	25.T4	27.T1	27.T2	27.T3	27.T4	29.T1	29.T2	29.T3	29.T4	3.T1	3.T2	3.T3	3.T4	31.T0	31.T1	31.T2	31.T3	31.T4	33.T0	33.T1	33.T2	33.T3	33.T4	35.T1	35.T2	35.T3	35.T4	37.T1	37.T3	37.T4	38.T2	39.T1	39.T2	39.T3	39.T4	41.T0	41.T1	41.T2	41.T3	41.T4	42.T2	43.T1	43.T3	43.T4	45.T0	45.T1	45.T2	45.T3	45.T4	47.T1	47.T2	47.T3	47.T4	49.T1	49.T3	49.T4	5.T0	5.T1	5.T2	5.T3	5.T4	50.T2	51.T0	51.T1	51.T2	51.T3	51.T4	53.T1	53.T2	53.T3	53.T4	55.T0	55.T1	55.T2	55.T3	55.T4	57.T1	57.T2	57.T3	57.T4	59.T1	59.T2	59.T3	59.T4	7.T1	7.T2	7.T3	7.T4	9.T1	9.T2	9.T3	9.T4
bda57f5c62975c6920584424720030ed	0.0	0.0	0.0	16.0	10.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	17.0	267.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	4517.0	41.0	0.0	83.0	0.0	279.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	633.0	0.0	4923.0	38.0	0.0	0.0	57.0	0.0	1368.0	0.0	115.0	0.0	0.0	0.0	43.0	188.0	392.0	0.0	40.0	0.0	55.0	31.0	61.0	58.0	0.0	252.0	23.0	0.0	53.0	0.0	0.0	18.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	370.0	0.0	0.0	453.0	0.0	19.0	46.0	3649.0	1720.0	2084.0	0.0	0.0	29.0	62.0	0.0	0.0	0.0	0.0	76.0	0.0	0.0	0.0
d53f4e7b82120aeb3f68538333365e6e	0.0	0.0	0.0	15.0	8.0	0.0	0.0	108.0	26.0	31.0	21.0	12.0	19.0	30.0	0.0	0.0	23.0	11.0	0.0	0.0	9.0	10.0	0.0	0.0	633.0	424.0	917.0	0.0	0.0	0.0	9.0	31.0	0.0	21.0	16.0	0.0	23.0	424.0	21.0	64.0	0.0	0.0	178.0	0.0	14.0	19.0	0.0	16.0	0.0	39.0	17.0	0.0	27.0	4235.0	44.0	0.0	125.0	0.0	0.0	103.0	14.0	13.0	0.0	0.0	545.0	676.0	12.0	0.0	0.0	1622.0	0.0	340.0	3593.0	0.0	16.0	339.0	653.0	24.0	0.0	0.0	188.0	8.0	29.0	18.0	0.0	0.0	0.0	12.0	133.0	90.0	302.0	264.0	1549.0	27.0	76.0	0.0	0.0	12.0	7.0	18.0	26.0	0.0	230.0	28.0	62.0	33.0	251.0	17.0	19.0	9.0	0.0	0.0	9.0	14.0	0.0	20.0	28.0	0.0	11.0	245.0	29.0	45.0	26.0	152.0	10.0	57.0	0.0	8.0	11.0	40.0	0.0
4208b4862e6d48f587f4f7487b918513	3.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	9.0	19.0	10.0	7.0	9.0	0.0	0.0	0.0	17.0	3.0	1993.0	0.0	0.0	8.0	0.0	0.0	0.0	13.0	17.0	0.0	4.0	14.0	2.0	5.0	8.0	12.0	0.0	0.0	2.0	0.0	6.0	8.0	11680.0	198.0	267.0	1031.0	0.0	0.0	12.0	11.0	9.0	10.0	45.0	31.0	0.0	7.0	454.0	0.0	4.0	0.0	0.0	0.0	7.0	5.0	0.0	0.0	0.0	0.0	4.0	0.0	5.0	18.0	24.0	5.0	20.0	14.0	9.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	4.0	9.0	8.0	13.0	11.0	4.0	12.0	9.0	6.0	0.0	4.0	6.0	5.0	0.0	13.0	0.0	0.0	0.0	3.0	3.0	7.0	0.0	10.0	3.0	14.0	0.0	11.0	15.0	0.0	12.0	13.0	0.0	10.0	13.0	0.0	24.0	8.0	0.0	72.0	1102.0	1474.0	0.0	17.0	15.0	0.0
d5a24d9d02f7267a1cabbe0a5dd0e32c	0.0	7.0	16209.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1693.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	125.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	284.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8035ed950dd917fda8aa1e17111cea04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6564.0	0.0	0.0	212.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	487.0	160.0	147.0	104.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	138.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2469.0	0.0	0.0	0.0	0.0	0.0	0.0	86.0	0.0	0.0	0.0	0.0	0.0	183.0	0.0	0.0	0.0	0.0	0.0	127.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2414.0	2331.0	716.0	296.0	0.0	0.0	0.0	0.0	0.0	0.0	956.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8d8cf669714fc2ffd03c8232e56da8e0	0.0	4.0	0.0	3.0	2.0	0.0	0.0	0.0	8.0	4.0	4.0	0.0	0.0	0.0	97.0	0.0	0.0	0.0	0.0	0.0	5.0	4.0	0.0	0.0	0.0	9.0	7.0	0.0	0.0	0.0	0.0	3.0	0.0	7.0	6.0	0.0	8.0	0.0	0.0	16.0	7.0	0.0	5.0	4.0	11.0	3.0	0.0	11.0	0.0	0.0	7.0	0.0	0.0	3.0	0.0	0.0	10.0	0.0	84.0	8.0	3.0	0.0	0.0	0.0	0.0	6.0	10.0	0.0	3.0	9.0	6.0	0.0	8.0	7.0	856.0	0.0	11.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	2080.0	0.0	5.0	9.0	6.0	8.0	2.0	5.0	5.0	5.0	0.0	0.0	0.0	4.0	0.0	5.0	3.0	0.0	0.0	0.0	6.0	0.0	10.0	0.0	3.0	0.0	2.0	0.0	4.0	9.0	5.0	1254.0	10996.0	193.0	1182.0	4.0	4.0	5.0	8.0	0.0	8.0	0.0	0.0	0.0	0.0	17.0	0.0
d172bfe58c8ea1fd4a92f945f6eb7609	0.0	0.0	0.0	0.0	0.0	0.0	627.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	89.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2335.0	0.0	2821.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.0	0.0	2312.0	3098.0	0.0	251.0	1272.0	2948.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
df5b3a6f4aa6468f61e1be8a2867ab79	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	107.0	38.0	2032.0	29.0	149.0	1420.0	2610.0	0.0	0.0	22.0	22.0	0.0	9.0	0.0	69.0	0.0	0.0	325.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	15.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	10.0	0.0	16.0	15.0	11.0	22.0	0.0	14.0	0.0	0.0	0.0	16.0	27.0	11.0	0.0	22.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	70.0	32.0	235.0	7907.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0
06b588f7170813c66e461df352e49561	0.0	23.0	0.0	0.0	0.0	0.0	123.0	0.0	0.0	0.0	34.0	0.0	39.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	23.0	16.0	7.0	0.0	0.0	9.0	141.0	0.0	48.0	15.0	0.0	0.0	0.0	0.0	37.0	0.0	16.0	0.0	19.0	11.0	5.0	0.0	19.0	0.0	8.0	14.0	0.0	0.0	11.0	0.0	0.0	43.0	0.0	13.0	35.0	24.0	0.0	6.0	19.0	0.0	0.0	20.0	10.0	28.0	49.0	1481.0	22.0	0.0	15.0	1221.0	675.0	184.0	27.0	0.0	0.0	0.0	16.0	939.0	269.0	137.0	69.0	0.0	0.0	0.0	12.0	0.0	7.0	0.0	9.0	108.0	0.0	314.0	716.0	550.0	1206.0	863.0	270.0	884.0	283.0	42.0	300.0	295.0	1221.0	27.0	10.0	18.0	39.0	25.0	895.0	209.0	844.0	265.0	0.0	11.0	0.0	0.0	18.0	11.0	17.0	0.0
9cc15d74a7402bcc4dac51c5caa81074	0.0	0.0	0.0	0.0	0.0	0.0	911.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	182.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	97.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	711.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1217.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	78.0	0.0	1338.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2998.0	3188.0	2313.0	1580.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	144.0	0.0
a5751d1646e2ae44b630aac21106ed98	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	8.0	5.0	9.0	6.0	6.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	5.0	13.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	9.0	5.0	4.0	4.0	3.0	0.0	5.0	6.0	0.0	2.0	0.0	0.0	0.0	5.0	5.0	0.0	0.0	0.0	11.0	9.0	0.0	0.0	11.0	0.0	0.0	6.0	4.0	0.0	13624.0	4.0	4.0	3.0	6.0	6.0	0.0	6.0	6.0	3.0	0.0	3.0	3.0	0.0	0.0	5.0	4.0	5.0	14.0	7.0	0.0	0.0	7.0	3.0	5.0	3.0	0.0	7.0	9.0	4.0	0.0	6.0	0.0	3.0	0.0	0.0	0.0	5.0	22.0	0.0	9.0	4.0	0.0	4.0	5.0	33.0	0.0	4.0	0.0	0.0	0.0	0.0	14.0	0.0	10.0	0.0
30542773b7d06a1c960932ab98d6a72d	0.0	0.0	0.0	5.0	0.0	0.0	132.0	0.0	6.0	6.0	0.0	2.0	0.0	5.0	0.0	0.0	0.0	5.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	8.0	8.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	14.0	7.0	0.0	0.0	11.0	5.0	0.0	16.0	10.0	0.0	0.0	14.0	2.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	8.0	0.0	5.0	7.0	4.0	8.0	16.0	11.0	7261.0	0.0	0.0	4.0	0.0	5.0	1102.0	0.0	0.0	5.0	0.0	9.0	0.0	4.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	5.0	9.0	0.0	0.0	20.0	1026.0	0.0	6.0	32.0	571.0	872.0	0.0	0.0	5.0	7.0	0.0	3.0	8.0	9.0	12.0	5.0	4.0	4.0	12.0	0.0	7.0	0.0	0.0	4.0	5.0	4.0	5.0
28bf43bb1436ace6d73e9b026987af45	0.0	0.0	0.0	4.0	5.0	0.0	0.0	11.0	8.0	4.0	7.0	0.0	7.0	0.0	0.0	0.0	16.0	7.0	0.0	0.0	3.0	4.0	0.0	0.0	4.0	14.0	14.0	0.0	9.0	8.0	0.0	11.0	0.0	8.0	4.0	11.0	0.0	0.0	0.0	18.0	12.0	0.0	0.0	0.0	0.0	7.0	9.0	12.0	0.0	12.0	6.0	8.0	0.0	7.0	0.0	3.0	6.0	0.0	3.0	0.0	0.0	5.0	72.0	0.0	0.0	37.0	5.0	0.0	9.0	18.0	0.0	9.0	28.0	0.0	18.0	0.0	459.0	3.0	0.0	14.0	7.0	0.0	2.0	13.0	115.0	0.0	5.0	7.0	4354.0	2394.0	1461.0	1280.0	13.0	2.0	0.0	5.0	0.0	4.0	0.0	6.0	142.0	0.0	14.0	0.0	8.0	4.0	8.0	0.0	5.0	0.0	0.0	0.0	7.0	13.0	0.0	313.0	197.0	88.0	13.0	8.0	5.0	8.0	5.0	0.0	4.0	18.0	0.0	0.0	4.0	11.0	24.0
aa0de930057456a1b97595d368f39328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	307.0	56.0	107.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	80.0	0.0	193.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	292.0	10318.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f4e41c5a7d4b8a9b302c75e26be0bf5c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	123.0	0.0	19.0	0.0	24.0	0.0	40.0	0.0	0.0	83.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	16.0	0.0	27.0	15.0	0.0	0.0	0.0	182.0	218.0	18.0	380.0	0.0	98.0	0.0	68.0	0.0	74.0	25.0	247.0	0.0	9.0	0.0	0.0	0.0	0.0	236.0	18.0	19.0	0.0	0.0	8.0	69.0	159.0	0.0	0.0	0.0	95.0	41.0	0.0	0.0	19.0	10.0	30.0	38.0	8.0	27.0	24.0	19.0	0.0	7.0	10.0	85.0	0.0	0.0	195.0	52.0	0.0	34.0	566.0	419.0	10.0	0.0	0.0	89.0	7.0	0.0	22.0	0.0	0.0	0.0	0.0	24.0	0.0	119.0	881.0	683.0	65.0	50.0	123.0	57.0	21.0	0.0	14.0	197.0	1329.0	68.0	31.0	707.0	133.0	27.0	150.0	772.0	753.0	643.0	0.0	0.0	0.0	0.0	55.0	57.0	10.0	0.0
4b577a80a00c68c9d672690174ae372a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	126.0	43.0	0.0	170.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	586.0	0.0	625.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	59.0	7131.0	1961.0
1859c3d0ca18c9e214f04a78a7e887fa	28.0	383.0	0.0	5923.0	19.0	0.0	298.0	0.0	0.0	0.0	60.0	26.0	20.0	0.0	0.0	48.0	17.0	9.0	0.0	17.0	0.0	9.0	11.0	382.0	8.0	14.0	24.0	17.0	14.0	0.0	0.0	0.0	0.0	62.0	8.0	0.0	18.0	0.0	27.0	17.0	16.0	0.0	0.0	0.0	15.0	35.0	26.0	0.0	0.0	21.0	0.0	6.0	0.0	13.0	9.0	0.0	11.0	0.0	13.0	7.0	0.0	12.0	17.0	0.0	5.0	0.0	28.0	0.0	0.0	22.0	16.0	15.0	18.0	18.0	15.0	0.0	16.0	15.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	9.0	16.0	27.0	9.0	9.0	0.0	26.0	20.0	10.0	0.0	0.0	0.0	16.0	7.0	0.0	0.0	7.0	0.0	0.0	0.0	24.0	0.0	1703.0	0.0	0.0	0.0	7.0	25.0	295.0	17.0	0.0	0.0	71.0	10.0	0.0	0.0	13.0	0.0	0.0	382.0	27.0	0.0	0.0
660a802da8bdbb58f5e2c8a127449f9f	0.0	0.0	0.0	86.0	65.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	326.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2028.0	0.0	0.0	0.0	0.0	0.0	0.0	188.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2398.0	2653.0	466.0	594.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	97.0	493.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9b0e1db7ec830852fe6722eb2cdbf5ee	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0	0.0	46.0	18.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	2278.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	87.0	0.0	0.0	4602.0	0.0	0.0	0.0	0.0	1887.0	118.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
df1ff5a86911b92cd5ebe920162da483	0.0	369.0	0.0	5233.0	0.0	10.0	460.0	0.0	16.0	0.0	22.0	0.0	0.0	20.0	22.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	230.0	0.0	0.0	0.0	0.0	0.0	17.0	11.0	14.0	12.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	23.0	0.0	0.0	18.0	0.0	14.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	23.0	17.0	0.0	10.0	0.0	12.0	0.0	12.0	15.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	10.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	1486.0	14.0	23.0	0.0	0.0	0.0	254.0	0.0	17.0	8.0	24.0	0.0	15.0	0.0	0.0	0.0	0.0	290.0	0.0	0.0	0.0
34ca438009327cc99a09060ca052b3bf	0.0	0.0	0.0	0.0	0.0	0.0	224.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	157.0	0.0	0.0	24.0	0.0	0.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	343.0	0.0	54.0	0.0	0.0	0.0	0.0	102.0	0.0	29.0	0.0	0.0	133.0	1292.0	0.0	66.0	0.0	0.0	127.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	342.0	1244.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3885.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	232.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0
34752a51559d1cf7a8a7b834b4f6fe03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	7.0	1679.0	749.0	114.0	5623.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	12.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7a8067dffcb01fa3a32ce26073f43362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1241.0	565.0	66.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6121.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
459cd44586b3a6a98b0b4cebfbbee790	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	5.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	82.0	108.0	6020.0	1513.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	4.0	7.0	0.0	0.0	0.0	3.0	0.0
